000001	
000002	
000003	0
000004	87
000005	81447
000006	
000007	448113
000008	33404
000009	325574
000014	4000
000172	
000173	
000174	
000175	
000176	3
000177	0
000178	0
000179	0
000180	3
000181	3
000182	5
000183	0
000184	0
000185	2
000186	2
000187	3
000188	
000189	0
000190	
000191	
000192	
000193	27
000194	7
000195	31
000196	134
000197	37
000198	
000199	
000200	289
000201	
000202	20
000203	2028
000204	44109
000205	
000206	165
000207	
000208	4792
000209	0
000210	584710
000211	0
000212	20
000213	0
000214	
000215	
000216	70944
000217	
000218	
000219	
000224	0
000225	
000226	
000227	335717
000228	0
000229	66579
000230	0
000231	702133
000232	171122
000233	
000234	0
000235	0
000236	67996
000237	200
000238	207
000239	0
000240	141
000241	685
000242	0
000243	0
000244	0
000245	0
000246	11
000247	0
000248	0
000249	285
000250	3510
000251	0
000252	344908
000253	
000258	322
000259	1595
000260	
000261	
000262	
000263	
000264	
000265	
000266	
000267	498184
000268	196086
000269	1
000270	
000271	
000272	232664
000273	0
000274	0
000275	1
000276	
000277	
000278	77110
000279	
000280	
000281	80445
000282	774
000283	621
000284	0
000285	76248
000286	568
000287	337706
000288	
000289	
000290	
000291	
000292	
000293	77739
000294	275794
000295	
000296	426
000297	0
000298	74614
000299	74
000300	9
000301	1389
000302	11
000303	4156121
000304	2847974
000305	
000306	0
000307	640
000308	0
000309	1098
000310	831
000311	687548
000312	
000313	
000314	23
000315	689246
000316	
000317	
000318	2483962
000319	12900
000320	
000321	
000322	
000323	
000324	
000325	
000326	
000327	1016872
000328	1
000329	
000330	2507656
000331	
000332	
000333	
000334	
000335	
000336	
000337	0
000338	57
000339	1034297
000340	
Total Sum: 0
000001	
000002	
000003	0
000004	87
000005	81447
000006	
000007	448113
000008	33404
000009	325574
000014	4000
000172	
000173	
000174	
000175	
000176	3
000177	0
000178	0
000179	0
000180	3
000181	3
000182	5
000183	0
000184	0
000185	2
000186	2
000187	3
000188	
000189	0
000190	
000191	
000192	
000193	27
000194	7
000195	31
000196	134
000197	37
000198	
000199	
000200	289
000201	
000202	20
000203	2028
000204	44109
000205	
000206	165
000207	
000208	4792
000209	0
000210	584710
000211	0
000212	20
000213	0
000214	
000215	
000216	70944
000217	
000218	
000219	
000224	0
000225	
000226	
000227	335717
000228	0
000229	66579
000230	0
000231	702133
000232	171122
000233	
000234	0
000235	0
000236	67996
000237	200
000238	207
000239	0
000240	141
000241	685
000242	0
000243	0
000244	0
000245	0
000246	11
000247	0
000248	0
000249	285
000250	3510
000251	0
000252	344908
000253	
000258	322
000259	1595
000260	
000261	
000262	
000263	
000264	
000265	
000266	
000267	498184
000268	196086
000269	1
000270	
000271	
000272	232664
000273	0
000274	0
000275	1
000276	
000277	
000278	77110
000279	
000280	
000281	80445
000282	774
000283	621
000284	0
000285	76248
000286	568
000287	337706
000288	
000289	
000290	
000291	
000292	
000293	77739
000294	275794
000295	
000296	426
000297	0
000298	74614
000299	74
000300	9
000301	1389
000302	11
000303	4156121
000304	2847974
000305	
000306	0
000307	640
000308	0
000309	1098
000310	831
000311	687548
000312	
000313	
000314	23
000315	689246
000316	
000317	
000318	2483962
000319	12900
000320	
000321	
000322	
000323	
000324	
000325	
000326	
000327	1016872
000328	1
000329	
000330	2507656
000331	
000332	
000333	
000334	
000335	
000336	
000337	0
000338	57
000339	1034297
000340	
Total Sum: 0
000001	
000002	
000003	0
000004	87
000005	81447
000006	
000007	448113
000008	33404
000009	325574
000014	4000
000172	
000173	
000174	
000175	
000176	3
000177	0
000178	0
000179	0
000180	3
000181	3
000182	5
000183	0
000184	0
000185	2
000186	2
000187	3
000188	
000189	0
000190	
000191	
000192	
000193	27
000194	7
000195	31
000196	134
000197	37
000198	
000199	
000200	289
000201	
000202	20
000203	2028
000204	44109
000205	
000206	165
000207	
000208	4792
000209	0
000210	584710
000211	0
000212	20
000213	0
000214	
000215	
000216	70944
000217	
000218	
000219	
000224	0
000225	
000226	
000227	335717
000228	0
000229	66579
000230	0
000231	702133
000232	171122
000233	
000234	0
000235	0
000236	67996
000237	200
000238	207
000239	0
000240	141
000241	685
000242	0
000243	0
000244	0
000245	0
000246	11
000247	0
000248	0
000249	285
000250	3510
000251	0
000252	344908
000253	
000258	322
000259	1595
000260	
000261	
000262	
000263	
000264	
000265	
000266	
000267	498184
000268	196086
000269	1
000270	
000271	
000272	232664
000273	0
000274	0
000275	1
000276	
000277	
000278	77110
000279	
000280	
000281	80445
000282	774
000283	621
000284	0
000285	76248
000286	568
000287	337706
000288	
000289	
000290	
000291	
000292	
000293	77739
000294	275794
000295	
000296	426
000297	0
000298	74614
000299	74
000300	9
000301	1389
000302	11
000303	4156121
000304	2847974
000305	
000306	0
000307	640
000308	0
000309	1098
000310	831
000311	687548
000312	
000313	
000314	23
000315	689246
000316	
000317	
000318	2483962
000319	12900
000320	
000321	
000322	
000323	
000324	
000325	
000326	
000327	1016872
000328	1
000329	
000330	2507656
000331	
000332	
000333	
000334	
000335	
000336	
000337	0
000338	57
000339	1034297
000340	
Total Sum: 0
000001	
000002	
000003	0
000004	87
000005	81447
000006	
000007	448113
000008	33404
000009	325574
000014	4000
000172	
000173	
000174	
000175	
000176	3
000177	0
000178	0
000179	0
000180	3
000181	3
000182	5
000183	0
000184	0
000185	2
000186	2
000187	3
000188	
000189	0
000190	
000191	
000192	
000193	27
000194	7
000195	31
000196	134
000197	37
000198	
000199	
000200	289
000201	
000202	20
000203	2028
000204	44109
000205	
000206	165
000207	
000208	4792
000209	0
000210	584710
000211	0
000212	20
000213	0
000214	
000215	
000216	70944
000217	
000218	
000219	
000224	0
000225	
000226	
000227	335717
000228	0
000229	66579
000230	0
000231	702133
000232	171122
000233	
000234	0
000235	0
000236	67996
000237	200
000238	207
000239	0
000240	141
000241	685
000242	0
000243	0
000244	0
000245	0
000246	11
000247	0
000248	0
000249	285
000250	3510
000251	0
000252	344908
000253	
000258	322
000259	1595
000260	
000261	
000262	
000263	
000264	
000265	
000266	
000267	498184
000268	196086
000269	1
000270	
000271	
000272	232664
000273	0
000274	0
000275	1
000276	
000277	
000278	77110
000279	
000280	
000281	80445
000282	774
000283	621
000284	0
000285	76248
000286	568
000287	337706
000288	
000289	
000290	
000291	
000292	
000293	77739
000294	275794
000295	
000296	426
000297	0
000298	74614
000299	74
000300	9
000301	1389
000302	11
000303	4156121
000304	2847974
000305	
000306	0
000307	640
000308	0
000309	1098
000310	831
000311	687548
000312	
000313	
000314	23
000315	689246
000316	
000317	
000318	2483962
000319	12900
000320	
000321	
000322	
000323	
000324	
000325	
000326	
000327	1016872
000328	1
000329	
000330	2507656
000331	
000332	
000333	
000334	
000335	
000336	
000337	0
000338	57
000339	1034297
000340	
Total Sum: 0
000001	
000002	
000003	0
000004	87
000005	81447
000006	
000007	448113
000008	33404
000009	325574
000014	4000
000172	
000173	
000174	
000175	
000176	3
000177	0
000178	0
000179	0
000180	3
000181	3
000182	5
000183	0
000184	0
000185	2
000186	2
000187	3
000188	
000189	0
000190	
000191	
000192	
000193	27
000194	7
000195	31
000196	134
000197	37
000198	
000199	
000200	289
000201	
000202	20
000203	2028
000204	44109
000205	
000206	165
000207	
000208	4792
000209	0
000210	584710
000211	0
000212	20
000213	0
000214	
000215	
000216	70944
000217	
000218	
000219	
000224	0
000225	
000226	
000227	335717
000228	0
000229	66579
000230	0
000231	702133
000232	171122
000233	
000234	0
000235	0
000236	67996
000237	200
000238	207
000239	0
000240	141
000241	685
000242	0
000243	0
000244	0
000245	0
000246	11
000247	0
000248	0
000249	285
000250	3510
000251	0
000252	344908
000253	
000258	322
000259	1595
000260	
000261	
000262	
000263	
000264	
000265	
000266	
000267	498184
000268	196086
000269	1
000270	
000271	
000272	232664
000273	0
000274	0
000275	1
000276	
000277	
000278	77110
000279	
000280	
000281	80445
000282	774
000283	621
000284	0
000285	76248
000286	568
000287	337706
000288	
000289	
000290	
000291	
000292	
000293	77739
000294	275794
000295	
000296	426
000297	0
000298	74614
000299	74
000300	9
000301	1389
000302	11
000303	4156121
000304	2847974
000305	
000306	0
000307	640
000308	0
000309	1098
000310	831
000311	687548
000312	
000313	
000314	23
000315	689246
000316	
000317	
000318	2483962
000319	12900
000320	
000321	
000322	
000323	
000324	
000325	
000326	
000327	1016872
000328	1
000329	
000330	2507656
000331	
000332	
000333	
000334	
000335	
000336	
000337	0
000338	57
000339	1034297
000340	
Total Sum: 20665060
000001	
000002	
000003	0
000004	87
000005	81447
000006	
000007	448113
000008	33404
000009	325574
000014	4000
000172	
000173	
000174	
000175	
000176	3
000177	0
000178	0
000179	0
000180	3
000181	3
000182	5
000183	0
000184	0
000185	2
000186	2
000187	3
000188	
000189	0
000190	
000191	
000192	
000193	27
000194	7
000195	31
000196	134
000197	37
000198	
000199	
000200	289
000201	
000202	20
000203	2028
000204	44109
000205	
000206	165
000207	
000208	4792
000209	0
000210	584710
000211	0
000212	20
000213	0
000214	
000215	
000216	70944
000217	
000218	
000219	
000224	0
000225	
000226	
000227	335717
000228	0
000229	66579
000230	0
000231	702133
000232	171122
000233	
000234	0
000235	0
000236	67996
000237	200
000238	207
000239	0
000240	141
000241	685
000242	0
000243	0
000244	0
000245	0
000246	11
000247	0
000248	0
000249	285
000250	3510
000251	0
000252	344908
000253	
